epoch,loss,average_precision,roc_auc
1,0.5380960942253353,0.7727373865424203,0.8072915948128858
2,0.4303453090622669,0.8713653636719908,0.8831703329497705
3,0.39204439962786325,0.897238692850871,0.9046437963510613
4,0.3725791613808454,0.9103995849471065,0.914900668910579
5,0.36474460234322886,0.9163390939411851,0.9188093799434512
6,0.3454735388593098,0.9267476555776305,0.9266596671833784
7,0.33440498796504314,0.9316304605951385,0.9312475571116087
8,0.32404304598885886,0.9358051796206441,0.9349778612801559
9,0.3175999743184392,0.9386599370944355,0.9375281711904648
10,0.3119722908250303,0.9395209901365642,0.9392262261628119
11,0.3048543795513043,0.9420708558219201,0.9419582000908218
12,0.30242155453195096,0.9435348644249991,0.9426702878659613
13,0.29561373771332067,0.9462332213311496,0.9449878127368069
14,0.29239034112982865,0.9478768425612473,0.9462094361580559
15,0.28284392437440514,0.9508583686126538,0.9491869703002815
16,0.28084120299090237,0.951647669754825,0.9500853377057621
17,0.273633638548413,0.9534778357525889,0.9523158940633267
18,0.27104963913677244,0.9540685563314077,0.9528598454863398
19,0.2689356949190142,0.9550018347401621,0.9536754478597571
20,0.2626762394829998,0.9573850021780228,0.9556749569835055
21,0.2599863353285577,0.9573562050332911,0.9563213547053949
22,0.2586743223072663,0.9579586175959944,0.9568567482987287
23,0.2554132173380514,0.9588834309113048,0.9577232562493636
24,0.24924745236638338,0.9605530591990281,0.9595598664164399
25,0.2499662299990028,0.9599561369094294,0.9592731670161246
26,0.24731244465575755,0.9607171613021758,0.9600999897451853
27,0.2439015243310002,0.9619945338056303,0.96104284543308
28,0.24291033329065703,0.9620022936602426,0.9611806905344559
29,0.24059781696148744,0.9625470601894505,0.9619888126162719
30,0.23762427315389703,0.9633673048554698,0.9627210605627393
31,0.23810566709501538,0.9635356719513211,0.9626186852299834
32,0.23859704043373975,0.9629765382939123,0.9623084293291437
33,0.23393401468363334,0.9643207457735,0.9635143534818249
34,0.23344499895500698,0.9643750691648795,0.9638078244001984
35,0.22955161503215474,0.9651253972860806,0.9648883506590646
36,0.22964762978431746,0.9655155568760522,0.9649635199335843
37,0.2248986976274981,0.9666111222938863,0.9661795421236951
38,0.22431826937621033,0.9665075615183093,0.9662847548164927
39,0.2237817473572696,0.9667135895875882,0.9663456890885033
40,0.22272184991773972,0.9667105893747643,0.9666087481978156
41,0.22154390033618046,0.9674343506342349,0.9671583374095637
42,0.22153779316761987,0.9672665573376483,0.9671962889717994
43,0.21931233081057316,0.9676028871028194,0.9675880868019834
44,0.21886870448827117,0.9675810113791151,0.9676542862321988
45,0.216788640720012,0.968060887979318,0.9682433662678736
46,0.2153327257379772,0.9686582200127107,0.9687249844659414
47,0.2140071809370061,0.9687712245629672,0.9690038046413431
48,0.2125589393685496,0.9691939788755572,0.9694007745304977
49,0.21112000568723427,0.9695678142834353,0.96959924422717
50,0.20825897775140648,0.9702843921609148,0.970412784927338
51,0.21031464053577012,0.9693834057445084,0.9697907507879155
52,0.20818958204640492,0.9703970344973676,0.9705574948796005
53,0.20735732890333092,0.9703442908483988,0.9706427692344347
54,0.20692831115538055,0.9703617589792105,0.9706058059069602
55,0.20439734194535283,0.9710256894598303,0.9713660067494901
56,0.20524566116060797,0.9705851722822386,0.9710398387050809
57,0.20323646226971168,0.9712413865651244,0.9716319962479993
58,0.2019870677997121,0.9714703955073751,0.9718138636217108
59,0.20067326264979019,0.9718214719933295,0.9722621680967344
60,0.20285518389204982,0.9712931783336193,0.971752466002603
61,0.20053359199305532,0.9718747089585484,0.9723093767899208
62,0.1988721829386834,0.972137738473105,0.9726271602386031
63,0.19861171116900883,0.9720265498450917,0.9726799843771754
64,0.1979873348369686,0.9722627252736382,0.9728812062768808
65,0.19538106831900404,0.9728969801383612,0.9734524095076847
66,0.193349975887246,0.9733895908012704,0.9738544502975531
67,0.19301798675707946,0.9736663070205078,0.974219669388514
68,0.1953818550299159,0.9729187289988875,0.973416097162383
69,0.19247173983359275,0.973426496588799,0.9740045749554533
70,0.19594427170794154,0.9728622868087903,0.973401655007947
71,0.19124381611822783,0.9734329610320275,0.9744153963544252
72,0.19324104014656987,0.9729248669180817,0.9738713217334795
73,0.1894942618847832,0.9741973074937655,0.9748694279448604
74,0.1908851210174598,0.97377900750262,0.9745668283026343
75,0.18840037399702497,0.9744848539948273,0.9750802021576691
76,0.18739145853388028,0.974559054963432,0.9753074594315796
77,0.18447910695094763,0.9752063659141745,0.9758629201203668
78,0.18565575899727388,0.9748657066323566,0.9756111653907713
79,0.1856682154391538,0.9747330952411104,0.9755975145039052
80,0.1840448152283671,0.975290952489703,0.9760343426149917
81,0.18436097225609413,0.9751086364907218,0.9759482756727766
82,0.18373694873153382,0.9750749989687081,0.9759686011358317
