encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5878802747863835,37.85822021116139,0.7473604831041074,384132,1.7344439654123216,1.7697944878453042,99
