encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5979120921960953,38.68778280542986,0.7654600309750254,384132,1.6324184451784407,1.7559560177732556,112
