epoch,train_loss,train_acc,val_loss,val_acc
1,1.6501494155248007,37.306666666666665,1.0793192079544067,62.6
2,0.9745526887575785,65.30666666666667,0.7981117791175842,70.3
3,0.7220407332102458,74.625,0.6027774338722229,78.95
4,0.5172305343151092,82.13666666666667,0.40133143038749697,86.38
5,0.38290799578825635,87.74833333333333,0.34246069011688235,89.11
6,0.317585746161143,89.86666666666666,0.28829546756744384,90.86
7,0.2850207279841105,90.98833333333333,0.28109669551849364,91.08
8,0.24133666500250497,92.60333333333334,0.21793037643432617,93.28
9,0.21451013034184774,93.44666666666667,0.1923137291431427,94.34
10,0.187373340066274,94.225,0.22027280628681184,93.41
11,0.17299063752889632,94.68833333333333,0.151090744972229,95.48
12,0.14608095721006392,95.52833333333334,0.1642652711391449,94.94
13,0.1329805999259154,95.90666666666667,0.14777147784233094,95.37
14,0.12106878917614619,96.33,0.1230349014043808,96.19
15,0.10705111293792724,96.695,0.12363257875442504,96.2
16,0.10446876218517621,96.83333333333333,0.1216921087861061,96.22
17,0.09871922738552094,96.895,0.11110460306406021,96.56
18,0.09353366056382656,97.05333333333333,0.14304613003730773,95.63
19,0.0868835182706515,97.30166666666666,0.10555331824421883,96.86
20,0.07948830472826958,97.52333333333333,0.09799728599786758,97.0
21,0.07457545518080394,97.635,0.09836017842292785,96.88
22,0.07987689696947733,97.52833333333334,0.13700974334478377,95.83
23,0.07426449563105901,97.69,0.10654549965858459,96.73
24,0.07437778033415476,97.70666666666666,0.1061438985466957,96.92
25,0.06514647486011187,98.00166666666667,0.09996937849521637,97.05
26,0.05789915963808696,98.20166666666667,0.10070547742843627,97.18
27,0.05830551520983378,98.17666666666666,0.09466964040994644,97.18
28,0.05595179296135903,98.18,0.09115316422581672,97.37
29,0.05547787718375524,98.24833333333333,0.11554596263170243,96.71
30,0.053131407328446706,98.36166666666666,0.09716241156458855,97.19
31,0.05883487535019716,98.15166666666667,0.10355412551164626,97.06
32,0.05012034538760781,98.41166666666666,0.08921526627540588,97.34
33,0.05116329018970331,98.40166666666667,0.10214501000642777,96.96
34,0.04727964721918106,98.51166666666667,0.08602918834090233,97.45
35,0.04172814341187477,98.74333333333334,0.10176771875619889,96.89
36,0.05065636338392893,98.42666666666666,0.103926207280159,97.02
37,0.04228570930659771,98.69166666666666,0.09831965274810792,97.31
38,0.04438437128265699,98.6,0.0958879551768303,97.3
39,0.040510128178199135,98.76666666666667,0.11610382820367814,96.82
40,0.03565070729454358,98.91,0.09095848845243454,97.63
41,0.03315358474055926,98.96833333333333,0.08783267934322357,97.57
42,0.03777250548998515,98.81,0.09548568668365479,97.4
43,0.03343710828324159,98.93833333333333,0.08845618034601212,97.49
44,0.03517037449280421,98.88333333333334,0.09147136015892028,97.49
45,0.03457360985055566,98.89833333333333,0.09140460110902786,97.51
46,0.026774508935958147,99.18166666666667,0.09678144716024399,97.38
47,0.03594318284193675,98.89166666666667,0.08892369499206543,97.56
48,0.03675834563622872,98.82833333333333,0.1003014490187168,97.17
49,0.03698778176903725,98.81166666666667,0.10963641593456268,96.88
50,0.030913216254115104,99.02333333333333,0.1074511081457138,97.09
51,0.03308761486609777,98.98,0.09478171932697296,97.48
52,0.02796849530339241,99.145,0.09537200949192047,97.5
53,0.030806640083094437,99.05333333333333,0.10375383353233338,97.21
54,0.02796118319431941,99.12166666666667,0.10207098381519318,97.3
55,0.02157883210728566,99.32,0.09896607415676117,97.49
56,0.021506485188752412,99.33,0.10131336785554886,97.42
57,0.023742780204614004,99.26,0.12592082735300064,96.86
58,0.02367216762776176,99.25333333333333,0.09321734486222268,97.59
59,0.019958671883742014,99.40333333333334,0.09201005475521087,97.69
60,0.02067651190981269,99.36833333333334,0.1092926806807518,97.34
61,0.023664162559310597,99.255,0.09337701565027237,97.53
62,0.023229171476264795,99.275,0.09906385025978089,97.51
63,0.019129666956265768,99.40166666666667,0.10194708875119686,97.39
64,0.017158221895247697,99.48833333333333,0.10474842889308929,97.48
65,0.020783797642154,99.35666666666667,0.12050763157010079,96.95
66,0.013727722446123759,99.60166666666667,0.09233640447258949,97.63
67,0.019809296782811483,99.405,0.10082407825887203,97.59
68,0.016479256965592503,99.49833333333333,0.10214379334449768,97.46
69,0.016802058974901835,99.47833333333334,0.1032731425344944,97.49
70,0.02042843040203055,99.34833333333333,0.13256119123101234,96.77
71,0.02094717565178871,99.325,0.11582932580709457,97.24
72,0.019569477010766664,99.41166666666666,0.10884901485443116,97.45
73,0.016464316419760386,99.49333333333334,0.11746593082547188,97.31
74,0.024455142705887556,99.25166666666667,0.10831227224171161,97.48
75,0.015782816079522793,99.52666666666667,0.10798719488978385,97.65
76,0.011961165098038812,99.65166666666667,0.09898205273151398,97.66
77,0.016120312857984875,99.52833333333334,0.12051055929064751,97.1
78,0.019157507720496507,99.41666666666667,0.10967688146829604,97.3
79,0.011427167990182837,99.675,0.1085005649752915,97.62
80,0.011066443140152841,99.65833333333333,0.10835725255608558,97.48
81,0.013929808680713177,99.59,0.11113036516904831,97.59
82,0.01579504831135273,99.48,0.10094601976871491,97.64
83,0.013736117919844885,99.56166666666667,0.10504749823212624,97.62
84,0.013788745495180289,99.56,0.11333707653880119,97.56
85,0.011729852323482434,99.64166666666667,0.11508820585012436,97.47
86,0.008222715274935278,99.755,0.11268614778518676,97.51
87,0.005736819957507153,99.83333333333333,0.10667700249552726,97.79
88,0.005084560486922661,99.85333333333334,0.11514035807847976,97.52
89,0.016352937990923723,99.50333333333333,0.14365424694418907,96.77
90,0.01756234889080127,99.44833333333334,0.12311370776295662,97.39
91,0.014231754628382623,99.58,0.11242153224945069,97.63
92,0.008690450664361318,99.72833333333334,0.11516546149253845,97.65
93,0.01546912102357795,99.52666666666667,0.11565727953910827,97.5
94,0.009040352556109429,99.71166666666667,0.11512609248459339,97.64
95,0.009943407661716143,99.73166666666667,0.14228489857316018,97.18
96,0.007784722359975179,99.75,0.1265991729438305,97.33
97,0.013601313403031478,99.57,0.13531609520614146,97.4
98,0.014680040448034804,99.53666666666666,0.1118429968059063,97.59
99,0.0061998440797130265,99.82166666666667,0.1536320147573948,96.74
100,0.012630979870756467,99.615,0.1435387186765671,96.97
101,0.008013178073056041,99.76166666666667,0.13748326417207718,97.25
102,0.008345621247232581,99.75,0.12782395067811012,97.57
103,0.008441946484148503,99.74666666666667,0.12175453161001205,97.43
104,0.01811544217678408,99.465,0.12058196136951446,97.49
105,0.009826596270004909,99.70666666666666,0.11404206863343716,97.61
106,0.0070940289897223315,99.80833333333334,0.1642837750762701,96.49
107,0.015949598976473012,99.54666666666667,0.13683197862803936,97.25
108,0.022074062270422776,99.31833333333333,0.14067684274315834,97.1
109,0.008807319820920626,99.75333333333333,0.13773745610713958,97.31
110,0.006760011292124788,99.795,0.1272618244767189,97.53
111,0.00923125761722525,99.695,0.12814033926725388,97.52
112,0.006069242194667458,99.80166666666666,0.12275345039367676,97.63
113,0.004682144503047069,99.88666666666667,0.12347101629376411,97.61
114,0.002244641968856255,99.96333333333334,0.15432921388149262,96.98
115,0.003836316326574888,99.90833333333333,0.13877208714485167,97.43
116,0.006853748022640745,99.80833333333334,0.13069064185619353,97.68
117,0.019404159726326663,99.44333333333333,0.1387431396305561,97.09
118,0.006572495334098737,99.79,0.1267630413174629,97.66
119,0.0065758693354825174,99.84166666666667,0.13229266090393066,97.59
120,0.004519126541664203,99.88833333333334,0.1266511577606201,97.63
121,0.006106511052387456,99.82166666666667,0.12935176091194153,97.51
122,0.007031928632718822,99.81,0.1304806618899107,97.54
123,0.002217353154470523,99.96333333333334,0.13026797264218332,97.56
124,0.0030815500657384596,99.90666666666667,0.1355871611237526,97.64
125,0.005831370003956059,99.83333333333333,0.13778870671093463,97.31
126,0.008927194245656331,99.755,0.14529253650307655,97.35
127,0.01262926716109117,99.61666666666666,0.15972529324144125,97.01
128,0.00921748371484379,99.71166666666667,0.11954438696503639,97.84
129,0.004803554668153326,99.86,0.13033445170521737,97.68
130,0.017904275440176327,99.495,0.1496925584733486,97.24
131,0.012059286588197575,99.65833333333333,0.12334377815127373,97.66
132,0.0050666880093514916,99.865,0.1399382689356804,97.49
133,0.00495592492595315,99.85,0.13081756395697594,97.54
134,0.008304282073304057,99.75833333333334,0.15003105748295784,97.14
135,0.015819256052871544,99.52,0.15034329946637154,97.07
136,0.004641331831691787,99.875,0.12689105650782584,97.67
137,0.010325899889568488,99.69666666666667,0.1368827936589718,97.29
138,0.017312223649273317,99.47833333333334,0.1402680696859956,97.29
139,0.009194351984684665,99.74166666666666,0.136733874052763,97.5
140,0.0024828686891744532,99.945,0.12716274691820145,97.66
141,0.0033339974033335844,99.90666666666667,0.12270452065467835,97.76
142,0.002793238101651271,99.92333333333333,0.12513352035284042,97.75
143,0.006914305836210648,99.81333333333333,0.14429030371904372,97.47
144,0.007476720982510596,99.765,0.13517802890539168,97.6
145,0.00490813445073242,99.845,0.14268868060112,97.36
146,0.007708229187689722,99.77833333333334,0.13163204295635222,97.66
147,0.006424815189652145,99.82666666666667,0.1292050909489393,97.66
148,0.0063236566164841254,99.825,0.13079987295269965,97.61
149,0.001942321629077196,99.96,0.1478116080224514,97.53
150,0.0019088185193017126,99.945,0.1284322741240263,97.81
151,0.0018063662910213073,99.96,0.12699252786636353,97.84
152,0.00044039587420799457,99.99833333333333,0.1313120879650116,97.76
153,0.00024086775901184106,99.99833333333333,0.1374146572470665,97.78
154,0.0004376643766789736,99.99666666666667,0.1300626273751259,97.76
155,0.0001244024372038742,100.0,0.132057560390234,97.81
156,0.00010703942927454288,100.0,0.1353773954331875,97.79
157,9.517287627628927e-05,100.0,0.1366085808634758,97.82
158,8.524824259608674e-05,100.0,0.14076944094896315,97.78
159,9.106974733488945e-05,100.0,0.14150422779917718,97.76
160,7.70016843220219e-05,100.0,0.13988608023524285,97.77
161,7.696138959921275e-05,100.0,0.14056839760541917,97.72
162,6.278813501315502e-05,100.0,0.1406888389647007,97.74
163,5.972061064773394e-05,100.0,0.1422299415230751,97.73
164,6.072935805605084e-05,100.0,0.1443710651040077,97.8
165,5.447114970496235e-05,100.0,0.14452176270484923,97.79
166,5.038718037152042e-05,100.0,0.1449112439930439,97.8
167,4.786319980630651e-05,100.0,0.14544241087436677,97.78
168,4.3027487800767024e-05,100.0,0.14462279732227326,97.75
169,4.185328516420365e-05,100.0,0.1478914929151535,97.77
170,4.0097509907597366e-05,100.0,0.14968681835532188,97.73
171,4.763758147964836e-05,100.0,0.14776996012926102,97.77
172,3.4883575406274756e-05,100.0,0.15241259800195694,97.69
173,3.345961009811921e-05,100.0,0.15291871064901352,97.72
174,3.458853373886086e-05,100.0,0.16392151952981948,97.57
175,0.00024698908059314514,99.99333333333334,0.15821850556731223,97.73
176,0.08796169767128303,97.88333333333334,0.19038331015110016,96.31
177,0.061537073925479004,98.21166666666667,0.13012750808000564,97.39
178,0.028843642565111318,99.08333333333333,0.13150547012090683,97.34
179,0.025006404806176823,99.23,0.12653073083162308,97.55
180,0.020531155069420735,99.32833333333333,0.13056390244960786,97.24
181,0.012084895719091097,99.61,0.12667031874656678,97.59
182,0.0074943419322371484,99.75833333333334,0.13072223337888716,97.41
183,0.006633378106479844,99.79,0.13078815909028052,97.48
184,0.0036586311660706996,99.89166666666667,0.11647382291555404,97.63
185,0.007445862158636252,99.79166666666667,0.1289679918587208,97.63
186,0.011651021857062975,99.64833333333333,0.13369986094236375,97.54
187,0.006121816813697417,99.81833333333333,0.12209273868203163,97.8
188,0.005792451185670992,99.82666666666667,0.1453988182514906,97.37
189,0.004160897853101293,99.88,0.1408578024685383,97.44
190,0.0013198240653146058,99.96,0.13902338746786116,97.62
191,0.0011890294325227538,99.97666666666667,0.13109912169277668,97.84
192,0.002798124957860758,99.92333333333333,0.13098512558341027,97.81
193,0.0017562365885668745,99.95666666666666,0.14636100220680237,97.49
194,0.0009192938267209683,99.97666666666667,0.15228171248435973,97.56
195,0.010155012169480324,99.725,0.1324363888859749,97.68
196,0.009708780929694573,99.72,0.13657851827144624,97.64
197,0.005391603964443008,99.82833333333333,0.1477695739969611,97.5
198,0.0030634291036675376,99.90166666666667,0.1298626938521862,97.64
199,0.009594421459237735,99.71,0.16748152602910996,97.07
200,0.010789307100574175,99.725,0.13696978480815888,97.63
