encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5997141271961608,38.9894419306184,0.7647058829822512,352164,1.6599717168580919,1.7441952233940228,97
