encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
lete_abs,0.6001714529961802,38.914027149321264,0.7654600309750254,87454,1.6395856312343053,1.7361906412679864,117
fte_abs,0.5997920529844274,38.914027149321264,0.7647058829822512,86182,1.6516661246617634,1.7428509583120793,118
mercer_abs,0.5996629818711933,38.9894419306184,0.761689291550563,86438,1.6832531293233235,1.7421112826507017,72
k_mote_rel,0.598974392236969,38.61236802413273,0.7662141786081939,193769,1.6587746029808408,1.7351173487903486,92
k_mote_abs,0.5989625751470309,38.9894419306184,0.7631975873563085,193769,1.6469073238826932,1.7498677569816554,130
mercer_rel,0.5986919624579328,38.68778280542986,0.7669683262413624,86438,1.6289017228853135,1.7337738793360162,113
fte_rel,0.5980729712031283,38.46153846153846,0.7654600304356168,86182,1.6257286100160508,1.7380639798321156,113
lete_rel,0.5975430234130662,38.386123680241326,0.7662141786081939,87454,1.6649862442697798,1.7375818255440323,83
lstm_only,0.5972683940976462,38.61236802413273,0.7616892917303658,86518,1.6711736690430414,1.7408169765098422,57
