epoch,loss,average_precision,roc_auc
1,0.3487583290525647,0.9295894632925936,0.9185930226518714
2,0.3272260548763497,0.9342157935310921,0.9221947968337306
3,0.32192601982590763,0.9355122632340248,0.9259909436803452
4,0.32204313914096633,0.9347468669833434,0.9227666619693358
5,0.31971606802801755,0.9377952682172187,0.9255409044240804
6,0.3155424218884734,0.9397881170811481,0.9271936263930941
7,0.31168601020824077,0.9398952097701327,0.9282617257456677
8,0.3187290536629599,0.9374266373537936,0.9237550817738195
9,0.32390396738814753,0.9350804092185928,0.9232039489789344
10,0.3137447914585125,0.940056669029651,0.9296851703923211
11,0.3176083603743897,0.9386696857970154,0.9249820790117891
12,0.31973038163296014,0.9426706165306169,0.9294435607646717
13,0.31166916158656743,0.9445724109594268,0.9309500789151581
14,0.311534475621789,0.9454503692307604,0.9329266648682599
15,0.3147864039380883,0.9454114829024761,0.9312635705888038
16,0.3088150726154793,0.9461461427754823,0.9331809711798621
17,0.3074326043905214,0.9474048875590472,0.9338380312681182
18,0.3068496629942295,0.9474015553523281,0.93506379585937
19,0.3003069888367209,0.9499101572783838,0.9376140432744959
20,0.2933205317619235,0.9523672178105772,0.940056359112285
21,0.28966471145665923,0.9535210916748635,0.9417392602911807
22,0.29064653796512024,0.9524907036945002,0.9407137803581781
23,0.290807448414176,0.9526655329115177,0.9412101353636539
24,0.2877928025500719,0.9531375727497922,0.9414178710622945
25,0.2836021444825239,0.9546153996221931,0.9422333869500096
26,0.30391288288803986,0.9491806591378946,0.9358887338546029
27,0.2900300329161245,0.9528100141069937,0.9407438385782387
28,0.3022348976065946,0.950843257406009,0.9380620442246986
29,0.2940135964647282,0.9527685220116141,0.9412109192810668
30,0.290094688188198,0.9533095846313189,0.942391248067384
31,0.28446700363311656,0.9551476304755538,0.9436535493702892
32,0.27891542069440667,0.9567239714325124,0.9458720736970946
33,0.27790883192142773,0.957277307341336,0.9461803452940797
34,0.2790143505431885,0.9565933712014918,0.9456681758519616
35,0.28247397211055425,0.9558857797538501,0.9440660970817497
36,0.27731492855521134,0.9575123359915569,0.9468423335534367
37,0.2795138305356336,0.9554772629854705,0.9444309617180957
38,0.27663253758882367,0.9573638394653196,0.946559559605102
39,0.272396172635084,0.959158940639695,0.9491992813083812
40,0.2723566384682822,0.958679306419324,0.9485453963473556
41,0.26493295879904616,0.9607687194245903,0.9511725677220896
42,0.264550224033206,0.9607120007321648,0.9517179844021774
43,0.2629418717047503,0.9602760988050161,0.9505189517168073
44,0.26093286050613534,0.9614486958399858,0.9522448471622753
45,0.260267972426359,0.9620078617820077,0.9529670819107132
46,0.2602180720761765,0.9618639458372307,0.9537216916027829
47,0.25732893570391246,0.9614004521112604,0.9517941208207176
48,0.25890120959212615,0.9618772588307167,0.9524642868646525
49,0.2593270578356676,0.9621476393305174,0.9534311662533017
50,0.25466757562271386,0.9626786382147506,0.9542406429169621
51,0.2526001467607742,0.9638098273554354,0.9554923951555756
52,0.25327709074630295,0.9632139162343474,0.9544202101317398
53,0.25859195791011635,0.9615105598957936,0.9525520171680733
54,0.25638251231853354,0.9623782018634685,0.9539040492333956
55,0.2546749061276746,0.9627624066394252,0.9546301625008052
56,0.25512388313925544,0.9631294814755887,0.9550167308187851
57,0.2566420765117157,0.9628653831946593,0.9540403099433099
58,0.25367229917021683,0.9638019897706379,0.9549609901436578
59,0.25585703846327096,0.9631850407122448,0.9550671672679252
60,0.2559146731225557,0.9629902404362838,0.954799002286929
61,0.25342580598107606,0.9638233669243491,0.9551904544868904
62,0.25793496519327164,0.9630506270953937,0.9544160733266764
63,0.25777488357799,0.9618893427587719,0.9536390299877603
64,0.2581293079568896,0.9627591164875505,0.9547569207788441
65,0.2530061615587667,0.9632180786684984,0.9552469104312956
66,0.25527740529803344,0.9625806346456305,0.9545316063260968
67,0.2572560226328151,0.9626695579429534,0.9537413684532628
68,0.25412419576977574,0.9631797509196275,0.9552942816707467
69,0.25294241742339246,0.9636592243669825,0.9556651857324614
70,0.26201736883715143,0.9618478959987594,0.9528961673806611
71,0.2567156596585762,0.9629468206987034,0.9543537557173226
72,0.25740102132739023,0.9628388034895211,0.9545423762320427
73,0.25795958078531334,0.9626047762238573,0.9545402696804742
74,0.25907140918249305,0.9618922326397819,0.9537972379694648
75,0.2538287118077278,0.9632220922571538,0.9549324421825678
76,0.25462404508576836,0.9638305361533624,0.9556712295867423
77,0.25960684299122455,0.962365066590363,0.9532691469915608
78,0.2647081686313762,0.9608299779057884,0.9509455777314308
79,0.2600666830359503,0.9625597931930506,0.9532262690845842
80,0.25460098493237826,0.9632782814489045,0.9541731736777687
81,0.25591669872749684,0.9634924661376225,0.9550589739821554
