encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.6011693825008971,39.14027149321267,0.764705883162054,352164,1.6449313589504786,1.7423718462882178,115
