encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5959100417494748,38.23529411764706,0.7616892920899715,384132,1.6704543403216772,1.7329387362726134,131
