epoch,train_loss,train_acc,val_loss,val_acc
1,0.012319448228677114,41.855,1.0195680343627929,65.14
2,0.006976934305826823,70.07,0.7515918157577515,75.29
3,0.005465615663925807,76.865,0.6510582056522369,78.55
4,0.004790333902339141,79.23666666666666,0.6058802367210389,79.75
5,0.004465254414081574,80.735,0.5525292814970016,82.0
6,0.004225532958408197,81.54666666666667,0.5377928720474243,82.05
7,0.004048649579286575,82.34333333333333,0.5205427240371704,83.02
8,0.0038938970307509104,83.05833333333334,0.5201382903814316,82.72
9,0.003765159311393897,83.39666666666666,0.5170059327721596,82.98
10,0.0036708968222141265,83.87,0.5079547346353531,83.08
11,0.003569116408377886,84.24166666666666,0.5008265504717827,83.46
12,0.003484069857001305,84.685,0.5069346746683121,83.3
13,0.003428464015573263,84.69666666666667,0.49026622945070264,83.65
14,0.003358374037096898,85.0,0.48252247104644774,83.88
15,0.003288546154399713,85.43833333333333,0.49786324973106383,83.4
16,0.003221160730222861,85.69666666666667,0.4941057471036911,83.38
17,0.003132070341706276,85.94166666666666,0.49752729988098143,83.63
18,0.003074720657120148,86.32666666666667,0.4910844128012657,83.59
19,0.0030142646541198095,86.5,0.5011984213590622,83.8
20,0.002970930240551631,86.76833333333333,0.49828198701143267,83.92
21,0.0028864296766618887,87.12666666666667,0.4959722761750221,83.6
22,0.0028510886011024316,87.31166666666667,0.4982414514183998,83.95
23,0.00278450618609786,87.61666666666666,0.5102316820621491,83.7
24,0.002729130125294129,87.71166666666667,0.5099523896813393,83.56
25,0.0026693174973130224,88.10333333333334,0.5225332617878914,83.33
26,0.002609962545335293,88.19333333333333,0.5207004009246826,83.46
27,0.0025557149780293304,88.52166666666666,0.5181436539709569,83.77
28,0.0024946589502195518,88.74666666666667,0.5339943840742111,83.44
29,0.002460261587550243,88.93666666666667,0.5307909304618835,83.25
30,0.002398504218707482,89.22,0.5319143238425255,83.44
31,0.002360174960146348,89.46833333333333,0.5411366455674171,83.25
32,0.002291532433529695,89.75333333333333,0.5557417883038521,83.48
33,0.0022440246692548194,90.04333333333334,0.550630787730217,83.27
34,0.0021984669505308073,90.15166666666667,0.5722168694972992,83.11
35,0.002145474179089069,90.40833333333333,0.5668524872303009,82.92
36,0.0021124725006520747,90.53833333333333,0.5761001096010208,83.15
37,0.002068721102674802,90.72833333333334,0.5906372209668159,82.65
38,0.001999918435389797,91.04833333333333,0.601083015358448,82.75
39,0.001969233547523618,91.23166666666667,0.6065026580512524,82.8
40,0.0019260748719175658,91.44,0.6074690141916275,83.1
41,0.0018799072448164224,91.55,0.6149632069289684,82.74
42,0.0018344072637458643,91.92166666666667,0.6241611755251885,82.75
43,0.0017951257192840178,92.055,0.6431390614151955,82.29
44,0.0017615769514193137,92.11166666666666,0.650353301012516,82.54
45,0.0017142108965665101,92.335,0.6483310337305069,82.43
46,0.0016826237797737122,92.53833333333333,0.6644337997615337,82.41
47,0.0016590389255434275,92.66833333333334,0.6803720492124558,82.39
48,0.001624534836038947,92.83333333333333,0.6722835304379463,82.33
49,0.0015789982056866089,93.02333333333333,0.7073051942586899,82.22
50,0.0015581121772527695,93.15333333333334,0.6988324042320252,82.26
51,0.0015182837542146443,93.385,0.7113753564834595,82.04
52,0.0014885069609930118,93.45666666666666,0.7114018095135689,81.98
53,0.001454503450791041,93.6,0.741268527418375,81.91
54,0.0014037782285362481,93.88333333333334,0.7464917270600796,81.75
55,0.0013714571208382647,93.97333333333333,0.7450558069467544,82.35
56,0.001370111792224149,94.03,0.7576244762063027,81.63
57,0.001353030924499035,94.14333333333333,0.7635437508583068,81.81
58,0.001329554709730049,94.30166666666666,0.7840512762531638,81.55
59,0.0012830069436381261,94.44333333333333,0.7788075578451157,82.21
60,0.0012393571173151335,94.66,0.7950483263552189,81.99
61,0.0012244780197118719,94.74166666666666,0.8354850147128106,81.79
62,0.0011946332824106017,94.82833333333333,0.8318994117632508,81.59
63,0.0011708417838439346,94.89833333333333,0.834750784227252,81.78
64,0.0011369488051782052,95.10666666666667,0.8397501298874617,81.86
65,0.0011319607142979901,95.025,0.8499969046145678,81.21
66,0.0011168064781154196,95.17833333333333,0.8379777644991875,81.57
