encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5901568404928801,37.85822021116139,0.7496229267228243,384132,1.7313064762524195,1.764469636511479,200
