encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5983319037551139,38.9894419306184,0.7677224742341365,384132,1.5960962346621923,1.7514685552404297,159
