epoch,loss,average_precision,roc_auc
1,0.6638791958491007,0.6179777698558245,0.666407532051282
2,0.5762104155161442,0.7374785656005354,0.7725842147435897
3,0.5378199510085278,0.7785486012084786,0.8070810897435897
4,0.4857643735714448,0.817376861808299,0.841398157051282
5,0.45624102078951323,0.8457779373914903,0.8640349759615383
6,0.4333919103328998,0.8653305857673411,0.8787430288461539
7,0.42762974745188004,0.8727031243812012,0.8836357772435898
8,0.42245137233000535,0.8751139117309031,0.8855062099358972
9,0.4152174324561388,0.8793748924935288,0.8906642628205126
10,0.4090134188150748,0.8859415695352553,0.8962321714743592
11,0.40899984194682193,0.8861739711734359,0.8956675881410257
12,0.40167938822355026,0.8964365554084431,0.90353125
13,0.39844218431374967,0.8951098938024804,0.9014324919871795
14,0.38972796767185897,0.9018708765315057,0.90789375
15,0.38955712624085254,0.9017790948743272,0.9081078926282051
16,0.3832054825929495,0.9046757442885619,0.9109017227564103
17,0.37988661573483395,0.904667550553348,0.9115843750000001
18,0.3467369671815481,0.9235159740691447,0.9274688701923076
19,0.3147546878227821,0.9385470216896851,0.9388159455128205
20,0.30722764172615147,0.940712867065844,0.9410993990384616
21,0.29347592210158324,0.9473909376659088,0.9464724358974359
22,0.2869859777199916,0.9497644302382516,0.9483646634615385
23,0.2887597496692951,0.9485736056267223,0.9476713942307691
24,0.2815262556840212,0.9488613431427598,0.9493984374999999
25,0.28122370441754657,0.95065873731516,0.949695032051282
26,0.2763865972176576,0.9525593448992772,0.9518875801282051
27,0.2700415884072964,0.9538499822997257,0.953549639423077
28,0.2715460119339136,0.9529958496114792,0.9526051682692307
29,0.2668413875194696,0.9556090070978663,0.9543890224358973
30,0.26424548488396865,0.955356543992455,0.9550306891025642
31,0.2658611203615482,0.9560629390033148,0.9549242387820516
32,0.26251402229834825,0.9577136587046639,0.956554967948718
33,0.25957429982148683,0.9585802740279293,0.9572735576923077
34,0.2606016038320003,0.9576822648666024,0.9565509214743588
35,0.2578280040851006,0.9590650192877785,0.9580418269230768
36,0.26093083772903836,0.9576428010001206,0.9564590544871796
37,0.262418242983329,0.9554239170407646,0.9560066105769232
38,0.2576878429987492,0.958145026755418,0.9578683894230767
39,0.26035158106913936,0.9577693481844732,0.9570739182692305
40,0.260930550022003,0.9566318996552718,0.9563217147435898
41,0.2610426461085295,0.9570309193144425,0.9561908653846152
42,0.25345351375066316,0.9604800205759315,0.9593514022435897
43,0.2504735718934964,0.9611279634420062,0.9593840144230771
44,0.26001822528166646,0.9559210839823308,0.9565681891025641
45,0.25678002987152493,0.9575983883291956,0.9579350560897436
46,0.2522383874807602,0.9608392930125067,0.9598727564102564
47,0.2519088998819009,0.960706413459725,0.9597678685897435
48,0.24736836514411828,0.9617316782079547,0.9602046474358977
49,0.2522460955839891,0.9603553123309874,0.9595770432692308
50,0.25475404850947553,0.9588970324623025,0.9586540064102567
