encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5990460379534109,38.68778280542986,0.7662141789677995,352164,1.6705319285392761,1.7408479036788596,83
