encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
lete_rel,0.609212417269045,39.66817496229261,0.7850678739324773,156214,1.4422824893678938,1.6858180218332672,104
mercer_abs,0.6069067656138459,39.66817496229261,0.7775263954431583,137558,1.448948670001257,1.7090076307006192,101
lete_abs,0.6018038243118096,39.14027149321267,0.7737556565581044,156214,1.558668891588847,1.6993984322022888,76
lstm_only,0.6013133606675662,39.14027149321267,0.76244343972314,137878,1.6201919317245483,1.724799481811926,52
fte_abs,0.6007612718835106,39.14027149321267,0.7647058829822512,136534,1.608881263505845,1.7449453010098788,70
fte_rel,0.6007093009638259,38.83861236802413,0.7647058828024483,136534,1.636318320319766,1.7315911617394126,58
k_mote_rel,0.6003464061372633,38.9894419306184,0.7616892919101687,253529,1.6030021139553614,1.7219509979538608,66
k_mote_abs,0.600282410205554,39.06485671191554,0.7654600307952225,253529,1.627864542461577,1.7413169530362205,63
mercer_rel,0.5972646239864102,38.61236802413273,0.7631975875361113,137558,1.6228221654891968,1.7431451337549662,56
