epoch,loss,average_precision,roc_auc
1,0.6401772026921039,0.5695601252659724,0.602613251290844
2,0.6350246500468316,0.5720513983640549,0.6047970936534305
3,0.6374779246708383,0.5721745278891867,0.6043419731119093
4,0.6359344598815198,0.5749236025386236,0.6083656774426014
5,0.6344343741715267,0.5777856933793304,0.611395170765278
6,0.6379513051996394,0.5772949869507493,0.6103098056371012
7,0.6347444310412789,0.5766686722205588,0.609552788447327
8,0.6329184665180879,0.5810869209896405,0.6165439353407957
9,0.6334995101462668,0.5788648255927547,0.6133669783423236
10,0.6323231559667218,0.5802712955485555,0.6151732769194608
11,0.6357709164303431,0.5832320742105865,0.6183346416798347
12,0.6330604865716825,0.5834829288969936,0.6196028255241657
13,0.6330766105276393,0.5793594440282678,0.6151223926725594
14,0.6324879320587699,0.579220887226019,0.6151203002082164
15,0.632675124004757,0.5781774113391942,0.6131787327489322
16,0.6333902177066002,0.5723539439652697,0.6059222192061062
17,0.6319306088303487,0.5815135828471981,0.617278299879967
