epoch,loss,average_precision,roc_auc
1,0.6624964429781988,0.6317379012817422,0.6807738782051281
2,0.5776660549334991,0.719886800417228,0.7704293269230769
3,0.5290290667460515,0.7826757226202046,0.8091036458333334
4,0.47806110213964415,0.8223629160025032,0.8460917868589746
5,0.4548237300836123,0.8491587464620951,0.8665583333333335
6,0.4367005527019501,0.8627709870925395,0.8776250801282052
7,0.4287324096911993,0.8707667971109533,0.8830095753205128
8,0.42193285929851043,0.8765317111544795,0.8873877804487179
9,0.41598017322711456,0.88003643967345,0.8908300881410255
10,0.4101823163338197,0.8863767383892313,0.8960539262820513
11,0.409968885855797,0.8828998822624629,0.893297235576923
12,0.3997430763183496,0.897756221006371,0.9027473958333334
13,0.39771810403236973,0.8928799249205002,0.9007227964743587
14,0.39009119455630964,0.8986744482519375,0.906625721153846
15,0.3865702427350558,0.9020191679257749,0.9086444711538462
16,0.3834904126631908,0.9042245526224707,0.9106989182692309
17,0.38535122917248654,0.9010958167889268,0.9099272836538463
18,0.373439589372048,0.9105519435090457,0.9174064503205127
19,0.3768622248600691,0.9049520547609231,0.9125978365384615
20,0.37268813986044663,0.9114699989069552,0.9175881009615384
21,0.3719627918341221,0.9124677387569589,0.919383373397436
22,0.37114633810825837,0.9107570005745875,0.9175195913461537
23,0.36263048801666653,0.9147783983156245,0.9216970753205127
24,0.36506757331200135,0.912355308169447,0.9182918269230768
25,0.36071215455348676,0.9177131160445239,0.9224660256410258
26,0.3540791357174898,0.9197918907174181,0.9247851762820514
27,0.34660648344418943,0.9208124285270773,0.9276570512820513
28,0.3518733825439062,0.9175766854010223,0.9251733974358977
29,0.34582738692943865,0.9218084180486263,0.9270673477564103
30,0.34692400579269117,0.9207725916303139,0.9264540064102564
31,0.34794070781805575,0.9208538927370327,0.9269403846153846
32,0.3375791380038628,0.9259947908471869,0.9303509615384615
33,0.335739424595466,0.929050834887058,0.932599439102564
34,0.34217176452661174,0.9229654353285793,0.9284977964743591
