epoch,loss,average_precision,roc_auc
1,0.6728166806904566,0.5777563299600074,0.6118969151822579
2,0.6673433029582735,0.581043870914687,0.6107754268904094
3,0.6536374701929919,0.5987384136846126,0.6358144199009084
4,0.6587983397390113,0.5889747438997182,0.6270177369647281
5,0.6636100518221111,0.5992206581058425,0.633964919782942
6,0.6636358585660858,0.5936353021045923,0.6285832856553025
7,0.6558866163209683,0.5943122066216624,0.6268240429987024
8,0.6475252161136252,0.6011133343520579,0.645220842426566
9,0.6680551577854708,0.6016541743838876,0.6357382800519051
10,0.6688510885817467,0.5957572716032806,0.6305296368113721
11,0.6689705011472536,0.6002694500155887,0.6349372950336204
12,0.6681082655239656,0.5989006563527632,0.6330613439306358
13,0.6674023108675301,0.6020967080064562,0.6357370664739883
14,0.6685870582657742,0.5954488017942987,0.6312196509673234
15,0.6673288920711231,0.6022101430314859,0.6370128148224607
16,0.668405513542925,0.5995710754825984,0.635124662321576
17,0.6693013262197461,0.5976680534040065,0.633400365695411
18,0.6678346178435177,0.5992508835670525,0.6331053925327358
19,0.667135777156477,0.6004022316888844,0.6368678158546656
20,0.6670529835485999,0.6017578244002053,0.6360181859738114
21,0.6677696901249748,0.6004310810452624,0.6361090089359442
22,0.6684254928131323,0.6020510221767488,0.6352885373658134
23,0.668224536614611,0.5973846033263351,0.6328992818803822
24,0.6674969423713023,0.5977977860075855,0.6329532455467736
25,0.669385596162322,0.5980389262217637,0.6331625095847587
26,0.6686166752280528,0.5993536464781419,0.6348202194172468
27,0.6669704635019247,0.5978995215536997,0.6343105189040934
28,0.6678718958975952,0.6007837761223328,0.6350800047186504
29,0.6673907193145311,0.5989620769023248,0.6344276726731154
30,0.6674671383262369,0.6002513740934787,0.6361646960156895
31,0.6679127864065887,0.5972382414061345,0.6339969402500886
32,0.6682230930107866,0.5996499198234285,0.6353635270437654
33,0.6677689517853577,0.6003306601542674,0.6351955202312138
