encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5924020423242927,38.08446455505279,0.7624434393635343,401956,1.7153458822341192,1.7563045102187052,98
