epoch,loss,average_precision,roc_auc
1,0.6785613040031471,0.6243412219470529,0.677303326587513
2,0.6259155713865909,0.642844172605112,0.7047999749960462
3,0.620005149119006,0.6209226636995998,0.6861983081878247
4,0.6062025866044566,0.6330661691909111,0.6975964566139302
5,0.6112156472182626,0.6390495160542626,0.6981160924421432
6,0.588968736711394,0.6479478071741913,0.7150606691834139
7,0.5736339515065912,0.6965914895976767,0.7447678055607622
8,0.5682905877165019,0.700202141027709,0.7477719452709947
9,0.5359172960513918,0.7323621458622528,0.7827441988996796
10,0.5574222738519677,0.6960895787639522,0.7540082992991571
11,0.5495018955375174,0.7241031601015113,0.7681796155907523
12,0.5539898733640539,0.7158718332167592,0.762649778186009
13,0.5173341718506931,0.8020544642424517,0.8239801620534434
14,0.32339824655373106,0.9307955133486818,0.9351734110957516
15,0.2768880078945254,0.9549576341938435,0.9547141475518823
16,0.26826044344549693,0.957357406754859,0.9570256971087667
17,0.26318038427477397,0.9594582138954951,0.959023537909362
18,0.2543168592775984,0.9610779721655047,0.9611038989693832
19,0.25079555671863957,0.9623663780050448,0.9620982454399818
20,0.2473101023162527,0.9631635168963388,0.962993838923285
21,0.24607248527222667,0.963620653329052,0.963427171060724
22,0.23851415105714588,0.9660890354863578,0.9655633278395414
23,0.23820542426678934,0.9662949760300299,0.9655491344531785
24,0.23727073177254845,0.9668274941742271,0.9660390512701862
25,0.23186167692903228,0.9685428065077349,0.9674160449236482
26,0.23095601147471978,0.9686775230165348,0.9676868884830984
27,0.22795413728124403,0.9690840113922997,0.9683640012988877
28,0.22517916229851728,0.9702573962875921,0.9691124348725713
29,0.22375081378617898,0.9708627643994516,0.9695835209667121
30,0.225855286595563,0.9705667060185622,0.9694592329387369
31,0.22060232840735336,0.9714576619594475,0.9704065542574813
32,0.22195965444366333,0.9711222318305136,0.970107516488698
33,0.21825751177783081,0.9719243248252837,0.9709675264170616
34,0.216323032791685,0.9723761505831489,0.9714657638030612
35,0.2154359540952544,0.9727244481152374,0.971761130164067
36,0.21317899559298759,0.9728338810105903,0.9721259123331362
37,0.21276118505397454,0.9732341848155633,0.9723546800958277
38,0.21199873359552746,0.9732236109301394,0.9725078359389185
39,0.21060247829394974,0.9736583642436069,0.9728794645419774
40,0.21023627165062675,0.9738222076835497,0.9730746307615261
41,0.20932680289513372,0.9743085727601688,0.9734166874483813
42,0.20738176573893707,0.9746500554272785,0.9736846524047726
43,0.2044296077833387,0.9753916323330508,0.9743548146705482
44,0.20418287362224363,0.9752176031995858,0.9744814542416664
45,0.2034604163666077,0.9755140984432741,0.9746247461531251
46,0.2027215650259274,0.9757826300069437,0.9748243151186424
47,0.20055613345627127,0.9760892044756858,0.9753316850248648
48,0.20101818040453742,0.9759135051927201,0.975182058363548
49,0.19993246987168425,0.976147703630109,0.9754292990326436
50,0.19866882150836765,0.9764043853653106,0.9756763278820078
51,0.1986745445819324,0.9763344723931062,0.9756688848309836
52,0.1983149980970204,0.9764964804516099,0.9758628234772116
53,0.19647220063385706,0.9769779606515089,0.9762422491770295
54,0.19620705724423154,0.9769437056898516,0.9763853641937524
55,0.19498742573660582,0.9771038350362896,0.9766065157814121
56,0.19335764747461662,0.9779002003910785,0.9770974447643259
57,0.19360449300904578,0.9778634053808214,0.9769491535264727
58,0.1912711194987074,0.9781993493555169,0.9774501078501431
