encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5992800796217753,38.68778280542986,0.769230770039882,352164,1.6448166086560203,1.7550123178401504,107
