encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5890279883634395,37.85822021116139,0.7526395179747096,384394,1.7296765077681768,1.7641610520277986,47
