encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.6171688590415739,40.57315233785822,0.7963800907674419,684588,1.4364014182771956,1.6513200593749862,102
