epoch,loss,average_precision,roc_auc
1,0.5616834061901744,0.8766891102920827,0.838341509128759
2,0.3873866625675341,0.9293828813787153,0.8945239542014799
3,0.3290582379189933,0.9405900002514506,0.9160750403222025
4,0.3149695905243478,0.9444410652901186,0.9234889249913262
5,0.2684545916755025,0.954378299243868,0.9388268895171651
