epoch,loss,average_precision,roc_auc
1,0.6586053914379799,0.6843144998676167,0.7337101165578453
2,0.637411762071752,0.6988581707802016,0.7512088459838129
3,0.5655644106111307,0.8104637051059508,0.8392209880636605
4,0.5047743412098665,0.8241244365791528,0.8482526435931443
5,0.4914218846323161,0.8262575152124286,0.8480999200843364
6,0.4826611168254381,0.8312247586904234,0.8533302006818336
7,0.48140484775448666,0.8383453523496401,0.85328379433619
8,0.47333124344205035,0.8412093601097491,0.8555631775828063
9,0.46991571569922325,0.840637040229278,0.8552417903659117
10,0.46746193673247577,0.8430279046806897,0.8567953334353534
11,0.46281748205080797,0.8467908053296012,0.8591155873801265
12,0.468175506882969,0.8450150498875696,0.8579879890583555
13,0.4609866403471464,0.8504641348843579,0.8606740097684147
14,0.4629004622499148,0.8495347826096162,0.8590322559596681
15,0.4599772272952672,0.8500778178015927,0.8604401997041421
16,0.4600497376302193,0.8513605677880224,0.8621473043341495
17,0.4643954349060853,0.8483952868257731,0.8570311845371693
18,0.4624519397386874,0.8473461198894859,0.8567962875348568
19,0.4640420128473605,0.8487207510170919,0.8594640084081482
20,0.4543302134963973,0.8528964846100221,0.863243867535537
21,0.4534909016955858,0.8532628355311535,0.8642172088604365
22,0.4552397017163792,0.8549707933727041,0.863789764418826
23,0.4498218876448856,0.8555290372619346,0.8653270155325444
24,0.45235144912168895,0.8553921093049468,0.8657421984458954
25,0.44883723467074593,0.8573128205230274,0.8671070948530911
26,0.4482345673972848,0.8587237554058291,0.8687577656345643
27,0.44961701526210224,0.8566413254231918,0.8677186634955452
28,0.4462949659289985,0.8581365182734468,0.8683257704635108
29,0.4528892865383077,0.8547871321359013,0.8658466446048425
30,0.44989853613506786,0.856560889208775,0.866917762531456
31,0.45041892895924635,0.8570675647744869,0.866962616260287
