encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.600099316526985,38.9894419306184,0.766214178428391,401956,1.6362441806566148,1.7422640873835638,79
