epoch,loss,average_precision,roc_auc
1,0.6252741689483324,0.7484752134262073,0.7706307609504105
2,0.4836214706301689,0.8433408965900829,0.8629869958720436
3,0.41382632702589034,0.8877494075226493,0.8930416040542551
4,0.38224273224671684,0.9042351069461704,0.9078193938902186
5,0.3534219468633334,0.9180592114445398,0.9219559601302284
6,0.3254911276201407,0.9334966778707526,0.9344161372672318
7,0.29925849189360937,0.9442453801349822,0.9441254145874748
8,0.28112137789527575,0.9505280607790447,0.950612456438395
9,0.2685498185455799,0.9549376210538255,0.9549398456326831
10,0.2665416638056437,0.9557918011250895,0.9554318964258185
11,0.2597522613902887,0.9571999744253803,0.9575489310418274
12,0.2571771596868833,0.9583098075298268,0.9587474595825388
13,0.24849606603384017,0.9618134550146233,0.9611005334225865
14,0.24197770307461422,0.9631592620916091,0.9631410648335971
15,0.23509999960660935,0.9655200641392301,0.9653673170311169
16,0.23516249159971872,0.964722576367134,0.9651017799741708
17,0.2292421660075585,0.9673491493689157,0.9668296112925475
18,0.22887103135387102,0.9675514299581592,0.9669208561030197
19,0.22507606173555056,0.9674111102413266,0.9679821650472636
20,0.22587265161176523,0.9675900614207993,0.967810012238495
21,0.22021904923021793,0.9672867105455083,0.9689330942600781
22,0.21939069951574008,0.9691791290300193,0.9693015427941634
23,0.21138769661386808,0.9715164111678435,0.971707939284217
24,0.21139666835467022,0.9710389301167318,0.971250537361218
25,0.21541021491090456,0.9701359781934794,0.9703436820797328
26,0.20643419064581395,0.9721736285617865,0.972745512055932
27,0.2073042392730713,0.9716857823153505,0.972581520480885
28,0.2062241499622663,0.9717496388405628,0.972807526708318
29,0.2005259363601605,0.9739669092443518,0.9743499919706006
30,0.20210692919790746,0.9729583420386163,0.9737542303102222
