epoch,loss,average_precision,roc_auc
1,0.3463715450296848,0.9175598268051509,0.9237848294825535
2,0.28510755021583856,0.9523292234645765,0.9512363382130704
3,0.27714577867773366,0.956672001038596,0.9545667838399045
4,0.2709118027258389,0.9586450862955805,0.9559038604933137
5,0.2690549862245327,0.9588900339384601,0.956513304666038
6,0.26995268331959915,0.959565684149794,0.9569769939463342
7,0.26988578534552027,0.9590405298943435,0.9562953667637049
8,0.25947609195127863,0.9617825385366353,0.9591039565919647
9,0.2605427011040044,0.9611412247108213,0.9589267246138482
10,0.2567808066352541,0.9632166555046133,0.9604147671227661
11,0.26467791408887636,0.9613663286709272,0.9586539296843424
12,0.26192322894563813,0.961773819087468,0.9591082168922759
13,0.2547559008332603,0.9635148985506902,0.9605709134460501
14,0.2529022824661485,0.9637628357788628,0.9612232455498089
15,0.25075855904391836,0.9650617294436812,0.962176085676798
16,0.24594900678164267,0.9661180046703092,0.963496094111514
17,0.24619056022005714,0.9666148424041984,0.9635473025017133
18,0.23938959631426582,0.9681110859177813,0.9649490651523229
19,0.23557432792310057,0.969044532757782,0.9658130928829156
20,0.23366181601958322,0.9696183387727015,0.9664306192267591
