encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
lstm_only,0.5930278204849008,38.159879336349924,0.7556561092265951,86518,1.7087159298715138,1.7530836731779809,132
k_mote_abs,0.592785963088066,38.08446455505279,0.7579185530251148,193769,1.7043433217775255,1.7580600597559957,173
lete_abs,0.5917641656296169,37.93363499245852,0.7564102568597635,87454,1.715991423243568,1.7628463427585355,140
fte_abs,0.5914072052613442,37.782805429864254,0.7579185526655091,86182,1.730570526350112,1.7618176154960874,120
fte_rel,0.589064918756162,37.85822021116139,0.7564102570395664,86182,1.7497978437514532,1.7783541774677836,74
k_mote_rel,0.588685174838128,37.631975867269986,0.7549019612338208,193769,1.742399153255281,1.7730803840300615,74
mercer_abs,0.5883649567439825,38.009049773755656,0.7549019612338208,86438,1.7528154509408134,1.7851091607124019,86
mercer_rel,0.5882232637959668,37.70739064856712,0.7556561088669893,86438,1.752235194047292,1.7796347998925464,76
lete_rel,0.5881009565681513,37.70739064856712,0.7518853699819354,87454,1.7481421487671989,1.7804233154020699,83
