encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5962836845722128,38.386123680241326,0.7631975873563085,384132,1.6732772418430872,1.7400430991099431,80
