encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
k_mote_rel,0.5971935485476875,38.386123680241326,0.7647058829822512,266585,1.63659253574553,1.7336339022778817,83
