encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5978411551874422,38.61236802413273,0.763951734989477,352164,1.6702648855391002,1.7489180870545216,87
