encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
kan_mammote_full,0.5877797217446539,37.85822021116139,0.7473604831041074,384132,1.733901492186955,1.7694556049631731,99
