encoder,best_val_mrr,best_val_acc,best_val_recall3,num_parameters,final_train_loss,final_val_loss,epochs_trained
k_mote_rel,0.6004048169173272,39.14027149321267,0.7624434395433372,193769,1.6730181177457173,1.747149792012406,86
k_mote_abs,0.6003010036597343,38.914027149321264,0.7692307695004735,193769,1.618317303203401,1.7547923339078508,131
lete,0.5987029292708693,38.68778280542986,0.7631975873563085,87454,1.674582941191537,1.7373700650748805,72
lstm_only,0.5985521781868604,38.914027149321264,0.760180996284226,86518,1.662378041517167,1.7373785871905618,65
kan_mammote_full,0.5960412394169383,38.61236802413273,0.7571644046727348,352164,1.6848654945691426,1.7544055261942775,96
mercer,0.5905844685189908,37.85822021116139,0.7549019615934266,86438,1.7005855895224071,1.756463384376572,57
