epoch,loss,average_precision,roc_auc
1,0.3898829510292036,0.8802140060588156,0.895892700115387
2,0.32267457548006273,0.9096581801811658,0.9279883946104382
3,0.3079304398026618,0.9150338993162206,0.9334954067700968
4,0.3000636683727485,0.9173601013866345,0.9360774922554452
5,0.2943756624761219,0.9192095832652935,0.9379320905424681
6,0.29010549156138044,0.9207208057626235,0.9394305433383571
7,0.28691985507058015,0.9216460893643335,0.9403933089605648
8,0.2848048401332321,0.9222512852133947,0.9409636404039629
9,0.2811317982775928,0.9234378361832702,0.942206359452467
10,0.2796322532927431,0.9235814593205144,0.9425836195328384
11,0.27767673468056175,0.9240577474442676,0.9431868338729203
12,0.27553658424562194,0.9248465596793051,0.943814121873595
13,0.27471175053853397,0.9248944738633312,0.944034788402961
14,0.27330025771302124,0.9252338298329784,0.9445357072623266
15,0.2727989634925449,0.9251216628644846,0.9445677731823864
16,0.27090153490998736,0.9256098299093766,0.9451558571872709
17,0.2697961161656718,0.9262733061940991,0.9455595512889902
18,0.26883103260838215,0.9264361769061595,0.945807242885428
19,0.26735499147927827,0.9268548408822949,0.9462228331943853
20,0.26733033870844736,0.9268143874177894,0.9462032765224905
21,0.2654363195287191,0.9274634831955209,0.9468054694735476
22,0.2652641452305469,0.9272468458763705,0.946766764029628
23,0.2649991625891883,0.9270240198361848,0.9468005783476278
24,0.26374160234855304,0.9277651062877651,0.9472873804483579
25,0.2633709190339279,0.9278284666801375,0.9473091192434149
26,0.26282309747716665,0.9276250701057583,0.9474024941325109
27,0.2621516089972798,0.9279274158398266,0.94765330524518
28,0.2613031056051247,0.9286258482679801,0.9479773801213015
29,0.26066847054773545,0.9285560728551455,0.9480551516480413
30,0.2599867369105195,0.9286791331169998,0.9482530514893174
31,0.26000017903771655,0.9284266088263113,0.94821399353905
