epoch,loss,average_precision,roc_auc
1,0.36866837560102855,0.9288084716217965,0.9327692161038564
2,0.2886289019437357,0.9375888067805481,0.9444417606100795
3,0.26793347712306453,0.9431711063876861,0.9513391573998503
4,0.2777806418337699,0.9404860201299244,0.9472395153200026
5,0.29801328912719915,0.9361032445961358,0.9426554034465754
6,0.2948873316248258,0.9359678116206195,0.9431257370944705
7,0.282699811732632,0.9389418745987368,0.9460081694637149
8,0.27640236644395466,0.9397693024998092,0.9478711610725701
9,0.2671308958067976,0.9407111172177811,0.9501119945759369
10,0.26181859041339367,0.9445750191048221,0.9524204507583486
11,0.2619563987928218,0.9438568940847938,0.9523417901533701
12,0.2630288167374915,0.943938276664234,0.9521357616217779
13,0.26079387817232086,0.9437853043010692,0.9526563811382031
14,0.25957445997273787,0.9455437254056317,0.9532357788376522
15,0.26246627278882884,0.9459669972659194,0.9528615724682038
16,0.26105169754946367,0.9470022415771947,0.9534389401822758
17,0.26436583113310663,0.9460884984847536,0.9526053101407876
18,0.2610495522960849,0.9464860748881504,0.9533341726603415
19,0.26237383649695195,0.9478735626267335,0.953242058168401
20,0.25634000670892754,0.9501791354852932,0.954818924709243
21,0.2615867631788226,0.9486895438727485,0.9529653327552201
22,0.2574106754371147,0.9500393973839274,0.954450054623206
23,0.2587363573283642,0.9494038842608794,0.9538703487383525
24,0.25622574732392683,0.9501575290727368,0.9543736922311774
25,0.2560205929537957,0.9514112134310646,0.9551401465687273
26,0.25501401902272786,0.9506076119571468,0.9550367875603619
27,0.25559573886038245,0.9497311676389785,0.9538428118411209
28,0.25438936181023886,0.9492195118831752,0.9548552648694144
29,0.2570948637593752,0.9505528702708418,0.9545911308491464
30,0.2540319788687188,0.9497450232424458,0.9543983022172344
31,0.2517005330829442,0.9521734192056994,0.9562744250748147
32,0.252056036893835,0.9517112507912052,0.9562630885278515
33,0.2580494200275547,0.950461290802149,0.9545532268074541
34,0.25850704599214697,0.9491534033137232,0.9540311877252942
35,0.2522263380902252,0.9515262849940914,0.955564173765558
36,0.25981470985316685,0.9491782139503211,0.9537989022223357
37,0.26531235064411984,0.9482695113941879,0.95182016510236
38,0.2545022488111395,0.9509072165494238,0.9552756554784737
39,0.25291351331719036,0.9511264414385256,0.9558662738896825
40,0.2559428720296114,0.9509497770056983,0.955004576872067
41,0.2556230279820404,0.9504404064043468,0.9545153435948445
42,0.25258911585156946,0.9520179732343347,0.9555545014197784
43,0.24686452009897122,0.9534642215080622,0.9576884974580017
44,0.2521609618146529,0.9520216058780563,0.9550214654322247
45,0.25018039874561215,0.9524208993917584,0.9563020129820444
46,0.2511456460402957,0.9518855933244738,0.956084547796368
47,0.2474629640707682,0.9529462866409157,0.9571162122526015
48,0.2510613240515706,0.9522823772997481,0.9564618317690267
49,0.25116233114452885,0.9518060147907768,0.9561003608957356
50,0.2521170174553134,0.952745926163819,0.9565463940182277
51,0.2517469955672478,0.9522560098784597,0.9559525405104401
52,0.2503547589455185,0.9528908886752222,0.9567122117935115
53,0.24910282634798137,0.9523108484801183,0.9568692943191864
54,0.24686537445362272,0.9532118640460219,0.9572104117782085
55,0.24740710205815988,0.9536967343745795,0.9571565549972796
56,0.244225875592266,0.9540014834492935,0.9582689151448683
57,0.2439715458486957,0.9538699939732407,0.9580593174012108
58,0.24337774572958207,0.9540195945008023,0.9583822228031695
59,0.26622420737798186,0.9499314800846841,0.9531989007345439
60,0.24215025315596456,0.9543469535986062,0.9587236652383867
61,0.245603839791883,0.9526366886312043,0.9575035600727743
62,0.24452523159227152,0.953572282533628,0.9582858183704007
63,0.24435667094142957,0.9527284553212229,0.9578781432785827
64,0.24423050518607956,0.951814862258233,0.9570649015081957
65,0.24321300136032462,0.9549301874685874,0.9585861652383868
66,0.24700408476008767,0.9534455665201358,0.9573443291760185
67,0.24621640028025227,0.9545552887117068,0.9583172037594369
68,0.24593430474914355,0.9541294681182836,0.958462700851867
69,0.24295484807727666,0.9548668747654532,0.9592412415833502
70,0.24311544043921876,0.9547567889316918,0.9588829873155139
71,0.24044323036040383,0.9552968311610811,0.9593590196303475
72,0.24139095395375257,0.9550673089484722,0.9591265326378969
