epoch,loss,average_precision,roc_auc
1,0.4955012885385532,0.7450594987129886,0.7958039284986713
2,0.5072746040767652,0.7564567304482539,0.8029271923136566
3,0.4902357288058487,0.7598043922251506,0.8047288006412635
4,0.4786733183191405,0.7636678804992324,0.8073769139463395
5,0.47853854542143104,0.7669450026648427,0.8099168227130095
6,0.48100646951862713,0.7718432149642425,0.8136979785683012
7,0.46398640526147633,0.7725074383454844,0.813504288240159
8,0.4551742293451289,0.7754334581486451,0.817561376192677
9,0.45009209413362933,0.78161843524028,0.8230324155016085
10,0.4465630616606434,0.7865319779292648,0.8274457271909074
11,0.4500334409371621,0.7972428213355254,0.8335657537505853
12,0.43717803494425356,0.8083060276620794,0.8413751204079274
13,0.4346750467649034,0.8099851419453997,0.8420233178997331
14,0.43154225714491623,0.8127311950938649,0.8438053202212344
15,0.4245621736418384,0.8233170458739937,0.851359540503889
16,0.425568241449253,0.8231142943333936,0.8500726229696366
17,0.4195667938681185,0.8291998117892092,0.8551524834515115
18,0.4164626535375215,0.8364652746858781,0.8603583326998742
19,0.41367581387186303,0.8405362028326073,0.8632473375329145
20,0.40867756681618245,0.8450246957654427,0.8666401249156231
21,0.4087160100574443,0.8490339886883237,0.868226302138761
22,0.40107216896826436,0.8557820772383934,0.8744409601696049
23,0.39715657159293266,0.8609229222593848,0.8798983763173418
24,0.39468768664581705,0.8653650770994384,0.8834096544505324
25,0.39097002529668473,0.8699451043484436,0.8874544632649399
26,0.37951419438335304,0.8756669911514194,0.8947389671675555
27,0.3639551017086409,0.8848263853444718,0.9044523141658709
28,0.360041323309414,0.8882028372223932,0.9067364905954112
29,0.36028120822562903,0.8881913405684012,0.9068914696988586
30,0.3580912473122139,0.8902711520908874,0.9084870136933612
31,0.3553642200040901,0.8921615960712793,0.9099366197450758
32,0.35002475784459725,0.8945145022501354,0.9118884366961403
33,0.35609555029701473,0.8924075485690568,0.9096143001137185
34,0.3499637850951436,0.8953768170014987,0.9125484836886788
35,0.348749955189668,0.8957488741520951,0.9131054033057449
36,0.3459557955970035,0.897345248376768,0.9146254637301524
37,0.3432173651425407,0.8981766132986363,0.9154587490346082
38,0.3434059848658649,0.8985474282292941,0.9153881515634786
39,0.34036400438873965,0.8992312183513584,0.9162555050139563
40,0.3394854030128313,0.8993338348803389,0.9168689310679818
41,0.340197076526698,0.9000195495640061,0.9167723086471746
42,0.3387699480739754,0.9012465629036966,0.9177409684552513
43,0.3380724211830665,0.9008941341767405,0.9177968213523392
44,0.33840668712119015,0.901779939688361,0.9183266878394074
45,0.3366160366834781,0.9027926501061079,0.919223617361242
46,0.3375472433747223,0.9032524333845303,0.9190922401499627
47,0.33587351582800357,0.9031159974970057,0.9197199221529303
48,0.3363622541429707,0.9026621179460358,0.9192360386095926
49,0.33582899301772795,0.9036111283302997,0.9193766882574904
50,0.33336166737630624,0.903706199874856,0.9200781395758965
51,0.33247205374110983,0.9047283310702161,0.9209287320756382
52,0.33176573957783057,0.9052472521414134,0.9211763761774739
53,0.3302414527650667,0.9052504135098036,0.9215931828512963
54,0.3287589987494405,0.9062759564707084,0.9224097170869795
55,0.32587676928730547,0.907581904836537,0.9236629194513535
56,0.3267505766270659,0.9077946708270732,0.9234870632172025
57,0.3282354807314219,0.9065079737105541,0.9227574434371598
58,0.32754690815516224,0.9070577635987986,0.9231833246422728
59,0.3281538446412564,0.9068590399254021,0.9231010363139364
60,0.32500699973012104,0.908615484831655,0.9243832933620569
61,0.32569421175703644,0.9082376511850131,0.9240658822541216
62,0.3253191016313271,0.9079973140417683,0.9239483106402904
63,0.325050410138597,0.9083574484357771,0.9243635035894333
64,0.3247850458866054,0.9084889880766875,0.9245452084258184
65,0.32555472248467915,0.9079860530446368,0.9240577497020207
66,0.3221574051335114,0.9101366318949833,0.9257311401581721
67,0.3212068784582594,0.9103892165176126,0.9261709245641294
68,0.3221981108241006,0.9103753928839868,0.92608545979257
69,0.32466116421880536,0.9089055540760248,0.9248502932282703
70,0.3211121715749295,0.9100851213781165,0.9259373893220062
71,0.32053644384252583,0.9105439865674708,0.9264745936232449
72,0.3210079631324602,0.9114013807363722,0.9266513179118955
73,0.32099106791306464,0.9110529518355843,0.9266984813322102
74,0.3185292721213691,0.9128496619674429,0.9279817198493684
75,0.3188879921613343,0.911855202243238,0.927193376765831
76,0.3176361996883458,0.9126835911231822,0.9279614399693508
77,0.3190838706750023,0.912072395162181,0.9273049977651558
78,0.31837232880988314,0.9121919578061422,0.9280186027207327
79,0.31846184613467937,0.9119424139862831,0.9277622108005302
80,0.31826199849114895,0.9123421678460765,0.9280649909389994
81,0.3165755214821056,0.9136479089088411,0.9288295942769746
82,0.31563218411955135,0.9139273769193353,0.9292619532613522
83,0.31578066552251,0.9137562384498176,0.9291841207864826
